"","state","puma","X","jpumarow","serialno.household","sex","age","educ","income","latino","black","asian","married","divorced","uscitizen","children","disability","militaryservice","employed","englishability","fips"
"25706",13,1104,538,14,7313122,1,82,9,25200,0,1,0,1,0,1,0,1,0,0,NA,13121
"20617",13,1103,537,13,2532661,0,26,13,45000,0,1,0,0,0,1,0,0,0,1,NA,13121
"23737",13,1104,538,14,4694871,0,35,11,31000,0,0,0,1,0,1,0,0,0,1,NA,13121
"29868",13,1106,540,16,4114820,0,24,11,32000,0,1,0,0,0,1,0,0,0,1,NA,13121
"29147",13,1106,540,16,1667328,1,63,6,29860,0,1,0,0,0,1,0,0,0,1,NA,13121
"10355",13,1101,535,11,1835858,1,47,9,28300,1,0,0,0,0,1,1,0,0,1,1,13121
"24433",13,1104,538,14,1873995,1,85,4,0,0,1,0,0,0,1,0,1,0,0,NA,13121
"17762",13,1102,536,12,28679,1,38,13,31500,0,0,0,0,0,1,0,0,0,1,NA,13121
"13510",13,1102,536,12,9269216,0,42,13,128000,0,1,0,1,0,1,0,0,0,1,NA,13121
"11092",13,1101,535,11,8498493,0,31,13,91500,0,0,0,1,0,1,0,0,1,1,NA,13121
"32914",13,1107,541,17,5533193,1,35,13,1800,0,1,0,1,0,1,1,0,0,1,NA,13121
"33650",13,1107,541,17,574917,1,33,9,27000,0,0,0,0,0,1,0,0,0,1,NA,13121
"15266",13,1102,536,12,1503708,1,26,14,34060,0,0,0,0,0,1,0,0,0,1,NA,13121
"10769",13,1101,535,11,7833384,0,44,15,316200,0,0,0,1,0,1,0,0,0,1,NA,13121
"26513",13,1105,539,15,7848209,1,44,11,45600,0,1,0,0,0,1,0,0,0,1,NA,13121
"24863",13,1104,538,14,4587029,1,75,11,7600,0,1,0,0,1,1,0,0,0,0,NA,13121
"15348",13,1102,536,12,4534336,0,47,11,36000,0,0,0,0,0,1,0,0,0,1,NA,13121
"26192",13,1105,539,15,8680779,1,32,9,2350,0,1,0,0,0,1,0,1,0,0,NA,13121
"24142",13,1104,538,14,6656956,1,38,15,56000,0,0,0,0,0,1,0,0,0,1,NA,13121
"22944",13,1104,538,14,6773004,1,26,9,0,0,1,0,0,0,1,1,1,0,1,NA,13121
"31818",13,1106,540,16,3960571,1,20,11,0,0,1,0,0,0,1,0,0,0,0,NA,13121
"15696",13,1102,536,12,8708765,0,75,4,7200,0,0,0,1,0,1,0,0,1,0,NA,13121
"17586",13,1102,536,12,3785765,0,53,13,301000,0,0,0,0,1,1,0,0,0,1,NA,13121
"10157",13,1101,535,11,6375014,0,35,13,94000,0,0,0,0,0,1,0,0,0,1,NA,13121
"33952",13,1107,541,17,9854790,1,42,15,20400,0,1,0,0,0,1,1,0,0,0,NA,13121
"14259",13,1102,536,12,9763900,0,26,13,73000,0,0,0,0,0,1,0,0,0,1,NA,13121
"30251",13,1106,540,16,1178675,1,61,10,21100,0,1,0,0,0,1,0,1,0,1,NA,13121
"34665",13,1107,541,17,4231496,1,56,8,0,0,1,0,1,0,1,0,0,0,0,NA,13121
"13770",13,1102,536,12,3497248,1,22,11,17000,0,0,0,1,0,1,1,0,0,1,NA,13121
"21343",13,1103,537,13,8421687,1,79,9,28600,0,0,0,0,1,0,0,0,0,0,1,13121
"23230",13,1104,538,14,8153081,0,21,11,4200,0,0,0,0,0,1,0,0,0,1,NA,13121
"28155",13,1105,539,15,2901859,0,62,8,14100,0,1,0,1,0,1,0,1,0,0,NA,13121
"32353",13,1106,540,16,6277708,0,36,9,19500,0,1,0,0,0,1,0,0,0,1,NA,13121
"25728",13,1104,538,14,2789385,0,31,10,31000,0,1,0,0,0,1,0,0,0,1,NA,13121
"10165",13,1101,535,11,5842808,0,35,11,1700,0,0,0,1,0,1,0,1,0,1,NA,13121
"25778",13,1104,538,14,1755083,0,47,9,8200,0,1,0,0,0,1,0,1,0,0,NA,13121
"26161",13,1105,539,15,9215200,0,73,11,127000,0,0,0,1,0,1,0,0,1,1,NA,13121
"14295",13,1102,536,12,5240940,0,37,13,43600,0,0,0,1,0,1,0,0,0,1,NA,13121
"26801",13,1105,539,15,1785128,1,69,5,7700,0,1,0,0,1,1,0,1,0,0,NA,13121
"15454",13,1102,536,12,2382951,1,27,13,31000,0,0,0,1,0,1,0,0,0,1,NA,13121
"25520",13,1104,538,14,126656,1,41,14,33000,1,0,0,0,0,1,0,0,0,1,1,13121
"15183",13,1102,536,12,9657610,1,24,1,10000,1,0,0,1,0,0,0,0,0,0,0,13121
"26810",13,1105,539,15,9050734,1,52,12,11000,0,1,0,0,0,1,0,0,0,1,NA,13121
"30637",13,1106,540,16,6685640,0,18,1,14400,0,1,0,0,0,1,0,0,0,1,NA,13121
"27889",13,1105,539,15,6660425,1,23,11,16000,0,1,0,0,0,1,0,1,0,1,NA,13121
"14055",13,1102,536,12,152578,0,42,13,325000,0,0,0,1,0,1,0,0,1,1,NA,13121
"9612",13,1101,535,11,1016853,0,22,9,24000,0,0,0,0,0,1,0,0,0,1,NA,13121
"28742",13,1105,539,15,2976028,0,45,9,40000,0,1,0,1,0,1,0,1,0,1,NA,13121
"25621",13,1104,538,14,6089402,0,29,9,34100,0,1,0,0,0,1,0,1,0,1,NA,13121
"13670",13,1102,536,12,9045310,1,48,9,65000,0,0,0,1,0,1,0,0,0,1,NA,13121
"16919",13,1102,536,12,8133088,0,30,13,28000,0,0,0,0,0,1,0,0,0,1,NA,13121
"31835",13,1106,540,16,6492575,1,78,9,13430,0,1,0,0,1,1,0,0,0,0,NA,13121
"34687",13,1107,541,17,4656515,1,38,10,17500,0,1,0,0,0,1,1,1,0,1,NA,13121
"10974",13,1101,535,11,7641915,1,25,13,61000,0,0,0,0,0,1,0,0,0,1,NA,13121
"10137",13,1101,535,11,3645059,0,52,13,125000,0,0,1,1,0,1,0,0,1,1,NA,13121
"34011",13,1107,541,17,3128636,1,74,12,5400,0,0,0,1,0,1,0,0,0,0,NA,13121
"32151",13,1106,540,16,3592001,0,50,9,8000,0,1,0,1,0,1,0,1,0,0,NA,13121
"19759",13,1103,537,13,7837197,0,54,13,155000,0,0,0,1,0,1,0,0,0,1,NA,13121
"15988",13,1102,536,12,9439645,1,36,11,35700,0,0,0,1,0,1,1,0,0,1,NA,13121
"12698",13,1101,535,11,5510334,1,46,13,35000,0,0,0,1,0,1,1,0,0,1,NA,13121
"33331",13,1107,541,17,6867358,1,55,6,0,0,1,0,1,0,1,1,0,0,0,NA,13121
"20248",13,1103,537,13,3311323,1,52,12,87000,0,0,0,0,0,1,0,0,0,1,NA,13121
"26061",13,1105,539,15,5035966,1,19,9,14000,0,1,0,0,0,1,0,0,0,1,NA,13121
"32772",13,1107,541,17,7884526,0,42,5,4700,0,1,0,0,0,1,0,1,0,1,NA,13121
"14833",13,1102,536,12,4791390,0,26,13,58500,0,0,0,0,0,1,0,0,0,1,NA,13121
"27122",13,1105,539,15,1152759,1,21,8,8900,0,1,0,0,0,1,1,0,0,0,NA,13121
"28913",13,1105,539,15,3166639,0,70,6,9800,0,1,0,0,0,1,0,0,1,1,NA,13121
"32106",13,1106,540,16,8761944,0,57,5,8000,0,1,0,0,0,1,0,1,1,0,NA,13121
"18934",13,1103,537,13,925635,0,48,15,95000,0,0,0,1,0,1,0,1,1,1,NA,13121
"30982",13,1106,540,16,6120227,1,27,6,3400,0,1,0,0,0,1,1,0,0,1,NA,13121
"21030",13,1103,537,13,4380775,0,38,13,120000,0,0,0,1,0,1,0,0,0,1,NA,13121
"18713",13,1103,537,13,4513783,0,72,13,141500,0,0,0,0,1,1,0,0,1,0,NA,13121
"18979",13,1103,537,13,424550,1,34,13,70000,0,0,0,1,0,1,0,0,0,1,NA,13121
"34981",13,1107,541,17,5759809,1,49,10,28000,0,1,0,1,0,1,0,0,0,1,NA,13121
"17075",13,1102,536,12,6286186,1,39,9,0,0,0,0,1,0,1,1,0,0,1,NA,13121
"19032",13,1103,537,13,8830749,1,68,15,142400,0,0,0,0,1,1,0,0,0,0,NA,13121
"16460",13,1102,536,12,7004947,1,45,13,139000,0,0,0,1,0,1,1,0,0,0,NA,13121
"22572",13,1104,538,14,9046948,0,40,4,14000,0,0,0,0,0,1,0,0,1,0,NA,13121
"27003",13,1105,539,15,6547308,1,52,8,4800,0,0,0,1,0,1,0,1,0,0,NA,13121
"18596",13,1103,537,13,9177199,1,87,13,7700,0,0,0,0,1,1,0,1,0,0,NA,13121
"17332",13,1102,536,12,2603891,0,25,11,45000,0,1,0,0,0,1,0,0,0,1,NA,13121
"15571",13,1102,536,12,6663150,1,52,9,6400,0,0,0,0,0,1,0,0,0,0,NA,13121
"32230",13,1106,540,16,4110832,1,59,5,6500,0,1,0,0,0,1,0,1,0,0,NA,13121
"32156",13,1106,540,16,1683999,1,39,7,0,0,1,0,1,0,1,0,0,0,1,NA,13121
"33708",13,1107,541,17,4198114,0,35,14,63900,0,1,0,1,0,1,0,1,1,1,1,13121
"9776",13,1101,535,11,9953411,0,53,15,38200,0,0,0,1,0,1,0,0,1,1,NA,13121
"25461",13,1104,538,14,7786544,0,18,11,2600,0,0,0,0,1,1,0,0,0,0,1,13121
"21935",13,1103,537,13,2230546,1,33,13,37000,0,0,0,0,0,1,0,0,0,1,NA,13121
"34517",13,1107,541,17,9631443,1,53,11,40000,0,1,0,0,0,1,0,0,0,1,NA,13121
"12748",13,1101,535,11,166348,1,26,13,40000,0,0,0,1,0,1,0,0,0,1,NA,13121
"31661",13,1106,540,16,5779255,1,20,9,15000,0,1,0,0,0,1,0,0,0,1,NA,13121
"10286",13,1101,535,11,6599142,0,45,14,104000,0,0,1,1,0,1,0,0,0,1,1,13121
"21014",13,1103,537,13,4820800,1,21,9,25000,0,1,0,0,0,1,0,0,0,0,NA,13121
"16194",13,1102,536,12,3388049,0,51,10,55000,0,0,0,1,0,1,0,0,0,1,NA,13121
"32070",13,1106,540,16,2762607,0,18,9,0,0,1,0,0,0,1,0,0,0,0,1,13121
"11836",13,1101,535,11,5548305,1,36,15,6000,0,0,0,1,0,1,1,0,0,0,NA,13121
"10241",13,1101,535,11,875508,1,80,9,14200,0,0,0,0,1,1,0,1,0,0,NA,13121
"31789",13,1106,540,16,9372213,1,30,7,310,0,1,0,0,0,1,1,1,0,0,NA,13121
"17118",13,1102,536,12,2988997,0,35,9,22200,0,0,0,0,0,1,0,0,0,1,NA,13121
"11846",13,1101,535,11,785027,1,39,14,30000,0,0,0,1,0,1,1,0,0,0,NA,13121
"18227",13,1102,536,12,5235598,0,30,12,44300,0,0,0,0,0,1,0,1,0,1,1,13121
"16898",13,1102,536,12,8148886,0,24,5,18000,1,0,0,0,0,0,0,1,0,0,0,13121
"20567",13,1103,537,13,1922039,1,53,12,264000,0,0,0,0,0,1,0,0,0,1,NA,13121
"28109",13,1105,539,15,3340160,1,34,8,0,0,1,0,0,0,1,1,1,0,0,NA,13121
"13857",13,1102,536,12,7302826,0,24,2,3500,1,0,0,1,0,0,0,0,0,1,0,13121
"17541",13,1102,536,12,7266463,0,42,13,60000,0,0,0,1,0,1,0,0,0,1,NA,13121
"33803",13,1107,541,17,6365559,0,56,9,38000,0,0,0,1,0,1,0,0,0,1,NA,13121
"24044",13,1104,538,14,7409069,1,34,9,3000,0,1,0,0,0,1,0,0,0,1,NA,13121
"18494",13,1102,536,12,262965,0,44,13,1e+05,0,1,0,0,0,1,0,0,1,1,NA,13121
"11627",13,1101,535,11,7508028,1,62,9,30000,0,0,0,0,0,1,0,0,0,1,NA,13121
"16561",13,1102,536,12,9005826,1,38,13,70000,0,0,0,1,0,1,1,0,0,1,NA,13121
"17193",13,1102,536,12,8456318,0,64,14,98300,0,0,0,1,0,1,0,1,1,1,NA,13121
"25335",13,1104,538,14,5748169,0,26,1,330,0,1,0,0,0,1,0,1,0,0,NA,13121
"13959",13,1102,536,12,9252054,0,46,13,449000,0,0,0,0,0,1,0,0,1,0,1,13121
"14404",13,1102,536,12,9769006,1,28,9,30000,0,1,0,0,0,1,1,0,0,1,0,13121
"13095",13,1102,536,12,4818542,1,26,9,13000,1,0,0,1,0,0,1,0,0,1,1,13121
"19931",13,1103,537,13,1098920,0,55,16,134000,0,0,0,1,0,1,0,0,1,1,NA,13121
"15254",13,1102,536,12,5154334,1,48,13,81060,0,0,0,1,0,1,0,0,0,1,NA,13121
"31922",13,1106,540,16,5892418,1,29,14,0,0,1,0,0,0,0,0,0,0,0,1,13121
"30139",13,1106,540,16,2608331,1,57,11,27000,0,1,0,0,0,1,0,0,0,1,NA,13121
"28359",13,1105,539,15,5184881,1,59,9,18100,0,1,0,0,0,1,0,1,0,1,NA,13121
"24407",13,1104,538,14,9307372,1,54,14,30000,0,1,0,0,0,1,0,0,0,1,NA,13121
"14230",13,1102,536,12,1962893,0,50,11,18700,0,0,0,0,0,1,0,0,0,1,NA,13121
"29789",13,1106,540,16,4712481,1,41,9,43000,0,1,0,0,0,1,0,1,0,1,NA,13121
"34804",13,1107,541,17,2517942,0,85,2,13000,0,1,0,0,1,1,0,1,0,0,NA,13121
"20950",13,1103,537,13,9453878,1,57,11,13000,0,0,0,0,0,1,0,0,0,1,NA,13121
"20488",13,1103,537,13,7327745,0,27,15,80000,0,0,0,1,0,1,0,0,0,1,NA,13121
"24371",13,1104,538,14,8248027,0,21,10,8000,0,1,0,0,0,1,0,0,0,1,NA,13121
"13150",13,1102,536,12,4519414,1,29,13,41000,0,0,0,0,0,1,0,0,0,1,NA,13121
"25141",13,1104,538,14,6895491,0,29,11,16800,0,1,0,1,0,1,0,0,1,1,NA,13121
"14961",13,1102,536,12,7874571,1,31,15,30050,0,0,0,1,0,1,0,0,0,1,NA,13121
"22150",13,1103,537,13,4427223,1,46,14,70090,0,0,0,1,0,1,0,0,0,1,0,13121
"24775",13,1104,538,14,8168345,0,28,13,3200,0,1,0,0,0,1,0,0,0,1,NA,13121
"18834",13,1103,537,13,3367982,0,80,11,49700,0,0,0,0,0,1,0,0,1,1,NA,13121
"19515",13,1103,537,13,1559393,0,46,14,86000,0,0,0,0,0,1,0,0,0,1,NA,13121
"14078",13,1102,536,12,4527570,0,37,13,315000,0,0,0,1,0,1,0,0,0,1,NA,13121
"27729",13,1105,539,15,4346362,0,83,3,5500,0,1,0,0,1,1,0,1,0,0,NA,13121
"22378",13,1104,538,14,3125645,1,45,9,39700,0,1,0,0,0,1,1,1,0,1,NA,13121
"11150",13,1101,535,11,5881470,0,67,13,123500,0,0,0,1,0,1,0,0,1,1,NA,13121
"10955",13,1101,535,11,5067940,0,73,15,64700,0,0,0,1,0,1,0,0,0,1,NA,13121
"24526",13,1104,538,14,1482643,0,31,11,25000,0,1,0,0,0,1,0,0,0,1,NA,13121
"21597",13,1103,537,13,5236766,0,36,13,136710,0,0,0,0,0,1,0,0,0,1,NA,13121
"32917",13,1107,541,17,5533193,0,36,10,44000,0,1,0,1,0,1,0,0,1,1,NA,13121
"15126",13,1102,536,12,4091562,1,38,13,15000,0,0,0,1,0,1,1,0,0,1,NA,13121
"17074",13,1102,536,12,8746767,1,48,13,13000,0,0,0,1,0,1,1,0,0,1,NA,13121
"31982",13,1106,540,16,7042470,1,57,8,700,0,1,0,0,0,1,0,1,0,0,NA,13121
"33091",13,1107,541,17,5162036,1,19,9,5400,0,1,0,1,0,1,1,0,0,1,1,13121
"23445",13,1104,538,14,7907239,1,28,9,25000,0,0,1,1,0,0,0,0,0,1,0,13121
"18136",13,1102,536,12,4939987,1,23,13,32300,0,0,0,0,0,1,0,0,0,1,NA,13121
"14331",13,1102,536,12,783744,0,53,10,26000,0,1,0,0,1,1,0,0,0,1,NA,13121
"32240",13,1106,540,16,5819508,1,51,15,40600,0,1,0,0,0,1,0,0,1,1,NA,13121
"26528",13,1105,539,15,4875334,1,28,9,26000,0,1,0,0,0,1,1,0,0,1,NA,13121
"14413",13,1102,536,12,4960474,0,59,14,59260,1,0,0,1,0,1,0,0,1,1,1,13121
"15133",13,1102,536,12,1978282,1,93,12,9400,0,0,0,0,1,1,0,1,0,0,NA,13121
"18889",13,1103,537,13,8550237,0,37,14,345000,0,0,0,1,0,1,0,0,0,1,NA,13121
"24968",13,1104,538,14,8467737,0,21,11,4020,0,0,0,1,0,1,0,0,0,0,NA,13121
"17649",13,1102,536,12,5850485,1,39,10,27500,0,0,0,1,0,1,0,0,0,0,NA,13121
"35005",13,1107,541,17,197371,0,54,9,27100,0,1,0,1,0,1,0,0,1,0,NA,13121
"31041",13,1106,540,16,2200797,1,40,8,35000,0,1,0,0,0,1,0,0,0,0,NA,13121
"24451",13,1104,538,14,2717362,0,42,12,44000,0,0,0,0,0,1,0,1,1,0,NA,13121
"31762",13,1106,540,16,6727429,1,65,9,0,0,0,0,1,0,1,0,1,0,0,NA,13121
"12441",13,1101,535,11,6689217,1,24,13,48000,0,0,0,0,0,1,0,0,0,1,NA,13121
"12227",13,1101,535,11,7973909,1,72,10,8180,0,0,0,1,0,1,0,0,0,0,NA,13121
"26729",13,1105,539,15,1641715,1,20,7,3800,0,1,0,0,0,1,0,1,0,1,NA,13121
"13215",13,1102,536,12,4483778,0,26,9,12200,1,0,0,0,0,0,0,1,0,1,0,13121
"12213",13,1101,535,11,2211607,1,57,2,2810,0,1,0,1,0,0,0,0,0,1,0,13121
"23499",13,1104,538,14,5395842,1,19,10,640,0,1,0,1,0,1,0,0,0,0,NA,13121
"12801",13,1101,535,11,5164129,0,43,13,110000,0,0,0,1,0,1,0,0,0,1,NA,13121
"10419",13,1101,535,11,8256208,1,28,13,0,0,1,0,1,0,0,0,0,0,0,1,13121
"11958",13,1101,535,11,7662608,0,47,14,80630,0,1,0,1,0,1,0,0,0,0,1,13121
"10071",13,1101,535,11,8912823,1,31,13,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"21145",13,1103,537,13,804715,1,25,13,83500,0,0,0,1,0,1,0,0,0,0,NA,13121
"19151",13,1103,537,13,5132988,0,31,16,57400,0,0,1,0,0,0,0,1,0,1,1,13121
"12189",13,1101,535,11,8408176,0,23,13,39510,0,0,0,1,0,1,0,0,0,1,NA,13121
"11769",13,1101,535,11,8632010,1,43,11,53000,0,0,0,0,0,1,0,0,0,1,NA,13121
"25843",13,1104,538,14,2290492,1,41,9,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"12742",13,1101,535,11,9194810,1,29,14,26000,0,0,0,0,0,1,0,0,0,1,NA,13121
"20949",13,1103,537,13,3788839,1,28,13,47000,0,0,0,0,0,1,0,0,0,1,NA,13121
"10000",13,1101,535,11,3435603,1,40,15,40000,0,0,0,1,0,1,1,0,0,0,NA,13121
"33889",13,1107,541,17,4915327,1,62,9,0,0,0,0,1,0,1,0,0,0,0,NA,13121
"19536",13,1103,537,13,4816701,0,53,11,95000,0,0,0,1,0,1,0,0,0,1,NA,13121
"18213",13,1102,536,12,4928439,1,21,9,19000,0,1,0,0,0,1,0,0,0,1,NA,13121
"24709",13,1104,538,14,3854480,0,51,12,7300,0,0,0,0,0,1,0,1,0,0,NA,13121
"16955",13,1102,536,12,5270545,1,53,3,0,1,0,0,1,0,0,0,1,0,0,0,13121
"31586",13,1106,540,16,7458304,0,37,8,18000,0,1,0,0,0,1,0,0,0,1,NA,13121
"27462",13,1105,539,15,9687926,0,20,11,4500,0,1,0,0,0,1,0,0,0,1,NA,13121
"18387",13,1102,536,12,9061206,1,24,11,25000,0,0,0,0,0,1,0,0,0,1,NA,13121
"29442",13,1106,540,16,2054138,1,19,9,16000,0,1,0,0,0,1,1,0,0,0,NA,13121
"34359",13,1107,541,17,5743146,0,26,11,50000,0,1,0,0,0,1,0,0,0,1,NA,13121
"18709",13,1103,537,13,3275832,0,24,13,9300,0,0,0,0,0,0,0,0,0,1,1,13121
"21349",13,1103,537,13,4995311,0,48,14,34000,0,0,0,0,0,1,0,0,0,1,1,13121
"18411",13,1102,536,12,1382295,0,31,13,53000,0,0,1,0,0,0,0,0,0,1,1,13121
"33505",13,1107,541,17,5595746,1,35,13,32400,0,1,0,1,0,1,1,0,0,1,NA,13121
"18820",13,1103,537,13,5916094,1,26,9,16400,0,1,1,1,0,1,0,0,0,1,NA,13121
"18995",13,1103,537,13,6526203,0,46,13,59000,0,0,0,0,0,1,0,0,0,1,NA,13121
"16876",13,1102,536,12,7195173,0,45,13,335000,0,0,0,1,0,1,0,0,0,1,NA,13121
"34150",13,1107,541,17,7227314,0,19,6,0,0,1,0,0,0,1,0,0,0,0,NA,13121
